gene_id,gene_name,genome
ENSMUSG00000025355,Mmp19,GRCm39
ENSMUSG00000025357,Dgka,GRCm39
ENSMUSG00000025358,Cdk2,GRCm39
ENSMUSG00000025359,Pmel,GRCm39
ENSMUSG00000025362,Rps26,GRCm39
ENSMUSG00000025364,Pa2g4,GRCm39
ENSMUSG00000025366,Esyt1,GRCm39
ENSMUSG00000025369,Smarcc2,GRCm39
ENSMUSG00000025370,Cdh9,GRCm39
ENSMUSG00000025371,Chmp6,GRCm39
ENSMUSG00000025372,Baiap2,GRCm39
ENSMUSG00000025373,Rnf41,GRCm39
ENSMUSG00000025374,Nabp2,GRCm39
ENSMUSG00000025375,Aatk,GRCm39
ENSMUSG00000025377,Tepsin,GRCm39
ENSMUSG00000025380,Fscn2,GRCm39
ENSMUSG00000025381,Cnpy2,GRCm39
ENSMUSG00000025383,Il23a,GRCm39
ENSMUSG00000025384,Faap100,GRCm39
ENSMUSG00000025386,Pde6g,GRCm39
ENSMUSG00000025389,Mip,GRCm39
ENSMUSG00000025393,Atp5b,GRCm39
ENSMUSG00000025395,Prim1,GRCm39
ENSMUSG00000025396,Hsd17b6,GRCm39
ENSMUSG00000025400,Tac2,GRCm39
ENSMUSG00000025401,Myo1a,GRCm39
ENSMUSG00000025402,Nab2,GRCm39
ENSMUSG00000025403,Shmt2,GRCm39
ENSMUSG00000025404,R3hdm2,GRCm39
ENSMUSG00000025405,Inhbc,GRCm39
ENSMUSG00000025407,Gli1,GRCm39
ENSMUSG00000025408,Ddit3,GRCm39
ENSMUSG00000025409,Mbd6,GRCm39
ENSMUSG00000025410,Dctn2,GRCm39
ENSMUSG00000025413,Ttc4,GRCm39
ENSMUSG00000025417,Pip4k2c,GRCm39
ENSMUSG00000025418,Bsnd,GRCm39
ENSMUSG00000025420,Katnal2,GRCm39
ENSMUSG00000025421,Hdhd2,GRCm39
ENSMUSG00000025422,Agap2,GRCm39
ENSMUSG00000025423,Pias2,GRCm39
ENSMUSG00000025425,St8sia5,GRCm39
ENSMUSG00000025427,Rnf165,GRCm39
ENSMUSG00000025428,Atp5a1,GRCm39
ENSMUSG00000025429,Pstpip2,GRCm39
ENSMUSG00000025431,Crisp1,GRCm39
ENSMUSG00000025432,Avil,GRCm39
ENSMUSG00000025433,Crisp3,GRCm39
ENSMUSG00000025436,Atp23,GRCm39
ENSMUSG00000025437,Usp33,GRCm39
ENSMUSG00000025439,Clns1a,GRCm39
ENSMUSG00000025450,Gm9752,GRCm39
ENSMUSG00000025451,Paip1,GRCm39
ENSMUSG00000025453,Nnt,GRCm39
ENSMUSG00000025461,Scart1,GRCm39
ENSMUSG00000025464,Paox,GRCm39
ENSMUSG00000025465,Echs1,GRCm39
ENSMUSG00000025466,Fuom,GRCm39
ENSMUSG00000025467,Prap1,GRCm39
ENSMUSG00000025468,Caly,GRCm39
ENSMUSG00000025469,Msx3,GRCm39
ENSMUSG00000025470,Zfp511,GRCm39
ENSMUSG00000025473,Adam8,GRCm39
ENSMUSG00000025474,Tubgcp2,GRCm39
ENSMUSG00000025475,Adgra1,GRCm39
ENSMUSG00000025477,Inpp5a,GRCm39
ENSMUSG00000025478,Dpysl4,GRCm39
ENSMUSG00000025479,Cyp2e1,GRCm39
ENSMUSG00000025480,Syce1,GRCm39
ENSMUSG00000025481,Urah,GRCm39
ENSMUSG00000025482,Odf3,GRCm39
ENSMUSG00000025484,Bet1l,GRCm39
ENSMUSG00000025485,Ric8a,GRCm39
ENSMUSG00000025486,Sirt3,GRCm39
ENSMUSG00000025487,Psmd13,GRCm39
ENSMUSG00000025488,Cox8b,GRCm39
ENSMUSG00000025489,Ifitm5,GRCm39
ENSMUSG00000025491,Ifitm1,GRCm39
ENSMUSG00000025492,Ifitm3,GRCm39
ENSMUSG00000025494,Sigirr,GRCm39
ENSMUSG00000025495,Ptdss2,GRCm39
ENSMUSG00000025496,Drd4,GRCm39
ENSMUSG00000025497,Cdhr5,GRCm39
ENSMUSG00000025498,Irf7,GRCm39
ENSMUSG00000025499,Hras,GRCm39
ENSMUSG00000025500,Lmntd2,GRCm39
ENSMUSG00000025503,Taldo1,GRCm39
ENSMUSG00000025504,Eps8l2,GRCm39
ENSMUSG00000025505,Tmem80,GRCm39
ENSMUSG00000025507,Pidd1,GRCm39
ENSMUSG00000025508,Rplp2,GRCm39
ENSMUSG00000025509,Pnpla2,GRCm39
ENSMUSG00000025510,Cd151,GRCm39
ENSMUSG00000025511,Tspan4,GRCm39
ENSMUSG00000025512,Chid1,GRCm39
ENSMUSG00000025515,Muc2,GRCm39
ENSMUSG00000025519,Tktl2,GRCm39
ENSMUSG00000025521,Tmem192,GRCm39
ENSMUSG00000025525,Apool,GRCm39
ENSMUSG00000025527,Satl1,GRCm39
ENSMUSG00000025528,2010106E10Rik,GRCm39
ENSMUSG00000025529,Zfp711,GRCm39
ENSMUSG00000025531,Chm,GRCm39
ENSMUSG00000025532,Crcp,GRCm39
ENSMUSG00000025533,Asl,GRCm39
ENSMUSG00000025534,Gusb,GRCm39
ENSMUSG00000025537,Phkg1,GRCm39
ENSMUSG00000025538,Sumf2,GRCm39
ENSMUSG00000025544,Tm9sf2,GRCm39
ENSMUSG00000025545,Clybl,GRCm39
ENSMUSG00000025551,Fgf14,GRCm39
ENSMUSG00000025555,Farp1,GRCm39
ENSMUSG00000025557,Slc15a1,GRCm39
ENSMUSG00000025558,Dock9,GRCm39
ENSMUSG00000025571,Tnrc6c,GRCm39
ENSMUSG00000025572,Tmc6,GRCm39
ENSMUSG00000025573,6030468B19Rik,GRCm39
ENSMUSG00000025574,Tk1,GRCm39
ENSMUSG00000025575,Cant1,GRCm39
ENSMUSG00000025576,Rbfox3,GRCm39
ENSMUSG00000025577,Cbx2,GRCm39
ENSMUSG00000025578,Cbx8,GRCm39
ENSMUSG00000025579,Gaa,GRCm39
ENSMUSG00000025580,Eif4a3,GRCm39
ENSMUSG00000025582,Nptx1,GRCm39
ENSMUSG00000025583,Rptor,GRCm39
ENSMUSG00000025584,Pde8a,GRCm39
ENSMUSG00000025586,Cpeb1,GRCm39
ENSMUSG00000025588,Nat1,GRCm39
ENSMUSG00000025591,Tma16,GRCm39
ENSMUSG00000025592,Dach2,GRCm39
ENSMUSG00000025597,Klhl4,GRCm39
ENSMUSG00000025602,Zfp202,GRCm39
ENSMUSG00000025607,Copg2,GRCm39
ENSMUSG00000025608,Podxl,GRCm39
ENSMUSG00000025609,Mkln1,GRCm39
ENSMUSG00000025610,Map3k7cl,GRCm39
ENSMUSG00000025612,Bach1,GRCm39
ENSMUSG00000025613,Cct8,GRCm39
ENSMUSG00000025616,Usp16,GRCm39
ENSMUSG00000025626,Phf6,GRCm39
ENSMUSG00000025630,Hprt,GRCm39
ENSMUSG00000025644,Gm7628,GRCm39
ENSMUSG00000025645,Ccdc51,GRCm39
ENSMUSG00000025646,Atrip,GRCm39
ENSMUSG00000025647,Shisa5,GRCm39
ENSMUSG00000025648,Pfkfb4,GRCm39
ENSMUSG00000025650,Col7a1,GRCm39
ENSMUSG00000025651,Uqcrc1,GRCm39
ENSMUSG00000025652,Tmem89,GRCm39
ENSMUSG00000025656,Arhgef9,GRCm39
ENSMUSG00000025658,Cnksr2,GRCm39
ENSMUSG00000025665,Rps6ka6,GRCm39
ENSMUSG00000025666,Tmem47,GRCm39
ENSMUSG00000025701,Alox5,GRCm39
ENSMUSG00000025702,Marchf8,GRCm39
ENSMUSG00000025716,Myo3a,GRCm39
ENSMUSG00000025722,Wdr73,GRCm39
ENSMUSG00000025723,Nmb,GRCm39
ENSMUSG00000025724,Sec11a,GRCm39
ENSMUSG00000025726,Slc28a1,GRCm39
ENSMUSG00000025727,A930017K11Rik,GRCm39
ENSMUSG00000025728,Pigq,GRCm39
ENSMUSG00000025730,Rab40c,GRCm39
ENSMUSG00000025731,Mettl26,GRCm39
ENSMUSG00000025732,Mcrip2,GRCm39
ENSMUSG00000025733,Rhot2,GRCm39
ENSMUSG00000025735,Rhbdl1,GRCm39
ENSMUSG00000025736,Jmjd8,GRCm39
ENSMUSG00000025737,Wdr24,GRCm39
ENSMUSG00000025738,Fbxl16,GRCm39
ENSMUSG00000025739,Gng13,GRCm39
ENSMUSG00000025742,Prps2,GRCm39
ENSMUSG00000025743,Sdc3,GRCm39
ENSMUSG00000025745,Hadha,GRCm39
ENSMUSG00000025746,Il6,GRCm39
ENSMUSG00000025747,Tyms,GRCm39
ENSMUSG00000025754,Agbl1,GRCm39
ENSMUSG00000025757,Hspa4l,GRCm39
ENSMUSG00000025758,Plk4,GRCm39
ENSMUSG00000025759,Mfsd8,GRCm39
ENSMUSG00000025762,Larp1b,GRCm39
ENSMUSG00000025764,Jade1,GRCm39
ENSMUSG00000025766,D3Ertd751e,GRCm39
ENSMUSG00000025774,Crisp4,GRCm39
ENSMUSG00000025776,Crispld1,GRCm39
ENSMUSG00000025777,Gdap1,GRCm39
ENSMUSG00000025779,Ly96,GRCm39
ENSMUSG00000025780,Itih5,GRCm39
ENSMUSG00000025781,Atp5c1,GRCm39
ENSMUSG00000025782,Taf3,GRCm39
ENSMUSG00000025783,4930412O13Rik,GRCm39
ENSMUSG00000025784,Clec3b,GRCm39
ENSMUSG00000025785,Exosc7,GRCm39
ENSMUSG00000025786,Zdhhc3,GRCm39
ENSMUSG00000025787,Tgm4,GRCm39
ENSMUSG00000025789,St8sia2,GRCm39
ENSMUSG00000025790,Slco3a1,GRCm39
ENSMUSG00000025791,Pgm1,GRCm39
ENSMUSG00000025792,Slc25a10,GRCm39
ENSMUSG00000025793,Hgs,GRCm39
ENSMUSG00000025794,Rpl14,GRCm39
ENSMUSG00000025795,Rassf3,GRCm39
ENSMUSG00000025804,Ccr1,GRCm39
ENSMUSG00000025808,Ccdc7a,GRCm39
ENSMUSG00000025809,Itgb1,GRCm39
ENSMUSG00000025810,Nrp1,GRCm39
ENSMUSG00000025812,Pard3,GRCm39
ENSMUSG00000025813,Homer2,GRCm39
ENSMUSG00000025815,Dhtkd1,GRCm39
ENSMUSG00000025816,Sec61a2,GRCm39
ENSMUSG00000025817,Nudt5,GRCm39
ENSMUSG00000025821,Zfp282,GRCm39
ENSMUSG00000025823,Pdia4,GRCm39
ENSMUSG00000025825,Iscu,GRCm39
ENSMUSG00000025838,Pramel6,GRCm39
ENSMUSG00000025839,Pramel7,GRCm39
ENSMUSG00000025854,Fam20c,GRCm39
ENSMUSG00000025855,Prkar1b,GRCm39
ENSMUSG00000025856,Pdgfa,GRCm39
ENSMUSG00000025857,Dnaaf5,GRCm39
ENSMUSG00000025858,Get4,GRCm39
ENSMUSG00000025860,Xiap,GRCm39
ENSMUSG00000025862,Stag2,GRCm39
ENSMUSG00000025867,Cplx2,GRCm39
ENSMUSG00000025868,Higd2a,GRCm39
ENSMUSG00000025869,Nop16,GRCm39
ENSMUSG00000025870,Arl10,GRCm39
ENSMUSG00000025871,4833439L19Rik,GRCm39
ENSMUSG00000025872,Thoc3,GRCm39
ENSMUSG00000025873,Faf2,GRCm39
ENSMUSG00000025875,Tspan17,GRCm39
ENSMUSG00000025876,Unc5a,GRCm39
ENSMUSG00000025877,Hk3,GRCm39
ENSMUSG00000025878,Uimc1,GRCm39
ENSMUSG00000025880,Smad7,GRCm39
ENSMUSG00000025885,Myo5b,GRCm39
ENSMUSG00000025887,Casp12,GRCm39
ENSMUSG00000025888,Casp1,GRCm39
ENSMUSG00000025889,Snca,GRCm39
ENSMUSG00000025892,Gria4,GRCm39
ENSMUSG00000025893,Kbtbd3,GRCm39
ENSMUSG00000025894,Aasdhppt,GRCm39
ENSMUSG00000025898,Cwf19l2,GRCm39
ENSMUSG00000025899,Alkbh8,GRCm39
ENSMUSG00000025900,Rp1,GRCm39
ENSMUSG00000025902,Sox17,GRCm39
ENSMUSG00000025903,Lypla1,GRCm39
ENSMUSG00000025905,Oprk1,GRCm39
ENSMUSG00000025907,Rb1cc1,GRCm39
ENSMUSG00000025909,Sntg1,GRCm39
ENSMUSG00000025911,Adhfe1,GRCm39
ENSMUSG00000025912,Mybl1,GRCm39
ENSMUSG00000025915,Sgk3,GRCm39
ENSMUSG00000025916,Ppp1r42,GRCm39
ENSMUSG00000025917,Cops5,GRCm39
ENSMUSG00000025920,Stau2,GRCm39
ENSMUSG00000025921,Rdh10,GRCm39
ENSMUSG00000025922,Rpl7-ps8,GRCm39
ENSMUSG00000025925,Terf1,GRCm39
ENSMUSG00000025927,Tfap2b,GRCm39
ENSMUSG00000025929,Il17a,GRCm39
ENSMUSG00000025930,Msc,GRCm39
ENSMUSG00000025931,Paqr8,GRCm39
ENSMUSG00000025932,Eya1,GRCm39
ENSMUSG00000025933,Tmem14a,GRCm39
ENSMUSG00000025934,Gsta3,GRCm39
ENSMUSG00000025935,Tram1,GRCm39
ENSMUSG00000025936,Gm4956,GRCm39
ENSMUSG00000025937,Lactb2,GRCm39
ENSMUSG00000025938,Slco5a1,GRCm39
ENSMUSG00000025939,Ube2w,GRCm39
ENSMUSG00000025940,Tmem70,GRCm39
ENSMUSG00000025945,Crygf,GRCm39
ENSMUSG00000025946,Pth2r,GRCm39
ENSMUSG00000025949,Pikfyve,GRCm39
ENSMUSG00000025950,Idh1,GRCm39
ENSMUSG00000025952,Crygc,GRCm39
ENSMUSG00000025955,Akr1cl,GRCm39
ENSMUSG00000025956,Mettl21a,GRCm39
ENSMUSG00000025958,Creb1,GRCm39
ENSMUSG00000025959,Klf7,GRCm39
ENSMUSG00000025961,4933402D24Rik,GRCm39
ENSMUSG00000025962,Fastkd2,GRCm39
ENSMUSG00000025963,Mdh1b,GRCm39
ENSMUSG00000025964,Adam23,GRCm39
ENSMUSG00000025967,Eef1b2,GRCm39
ENSMUSG00000025968,Ndufs1,GRCm39
ENSMUSG00000025969,Nrp2,GRCm39
ENSMUSG00000025971,Maip1,GRCm39
ENSMUSG00000025977,Boll,GRCm39
ENSMUSG00000025978,Rftn2,GRCm39
ENSMUSG00000025979,Mob4,GRCm39
ENSMUSG00000025980,Hspd1,GRCm39
ENSMUSG00000025981,Coq10b,GRCm39
ENSMUSG00000025982,Sf3b1,GRCm39
ENSMUSG00000025983,Ccdc150,GRCm39
ENSMUSG00000025986,Slc39a10,GRCm39
ENSMUSG00000025991,Cps1,GRCm39
ENSMUSG00000025993,Slc40a1,GRCm39
ENSMUSG00000025995,Wdr75,GRCm39
ENSMUSG00000025997,Ikzf2,GRCm39
ENSMUSG00000026000,Lancl1,GRCm39
ENSMUSG00000026003,Acadl,GRCm39
ENSMUSG00000026004,Kansl1l,GRCm39
ENSMUSG00000026005,Rpe,GRCm39
ENSMUSG00000026009,Icos,GRCm39
ENSMUSG00000026011,Ctla4,GRCm39
ENSMUSG00000026012,Cd28,GRCm39
ENSMUSG00000026014,Raph1,GRCm39
ENSMUSG00000026017,Carf,GRCm39
ENSMUSG00000026018,Ica1l,GRCm39
ENSMUSG00000026019,Wdr12,GRCm39
ENSMUSG00000026020,Nop58,GRCm39
ENSMUSG00000026021,Sumo1,GRCm39
ENSMUSG00000026023,Cdk15,GRCm39
ENSMUSG00000026024,Als2,GRCm39
ENSMUSG00000026027,Stradb,GRCm39
ENSMUSG00000026028,Trak2,GRCm39
ENSMUSG00000026029,Casp8,GRCm39
ENSMUSG00000026031,Cflar,GRCm39
ENSMUSG00000026032,Ndufb3,GRCm39
ENSMUSG00000026034,Clk1,GRCm39
ENSMUSG00000026035,Ppil3,GRCm39
ENSMUSG00000026036,Nif3l1,GRCm39
ENSMUSG00000026037,Orc2,GRCm39
ENSMUSG00000026039,Sgo2a,GRCm39
ENSMUSG00000026042,Col5a2,GRCm39
ENSMUSG00000026043,Col3a1,GRCm39
ENSMUSG00000026047,Poglut2,GRCm39
ENSMUSG00000026048,Ercc5,GRCm39
ENSMUSG00000026049,Tex30,GRCm39
ENSMUSG00000026051,Ecrg4,GRCm39
ENSMUSG00000026058,Khdrbs2,GRCm39
ENSMUSG00000026062,Slc9a2,GRCm39
ENSMUSG00000026063,Dnaaf6,GRCm39
ENSMUSG00000026064,Ptp4a1,GRCm39
ENSMUSG00000026065,Slc9a4,GRCm39
ENSMUSG00000026068,Il18rap,GRCm39
ENSMUSG00000026069,Il1rl1,GRCm39
ENSMUSG00000026070,Il18r1,GRCm39
ENSMUSG00000026072,Il1r1,GRCm39
ENSMUSG00000026073,Il1r2,GRCm39
ENSMUSG00000026074,Map4k4,GRCm39
ENSMUSG00000026077,Npas2,GRCm39
ENSMUSG00000026078,Pdcl3,GRCm39
ENSMUSG00000026080,Chst10,GRCm39
ENSMUSG00000026082,Rev1,GRCm39
ENSMUSG00000026083,Eif5b,GRCm39
ENSMUSG00000026085,Lyg1,GRCm39
ENSMUSG00000026087,Mrpl30,GRCm39
ENSMUSG00000026088,Mitd1,GRCm39
ENSMUSG00000026090,Cracdl,GRCm39
ENSMUSG00000026094,Stk17b,GRCm39
ENSMUSG00000026095,Asnsd1,GRCm39
ENSMUSG00000026096,Osgepl1,GRCm39
ENSMUSG00000026097,Ormdl1,GRCm39
ENSMUSG00000026098,Pms1,GRCm39
ENSMUSG00000026100,Mstn,GRCm39
ENSMUSG00000026102,Inpp1,GRCm39
ENSMUSG00000026103,Gls,GRCm39
ENSMUSG00000026104,Stat1,GRCm39
ENSMUSG00000026107,Nabp1,GRCm39
ENSMUSG00000026109,Tmeff2,GRCm39
ENSMUSG00000026110,Mgat4a,GRCm39
ENSMUSG00000026111,Unc50,GRCm39
ENSMUSG00000026112,Coa5,GRCm39
ENSMUSG00000026113,Inpp4a,GRCm39
ENSMUSG00000026114,Cnga3,GRCm39
ENSMUSG00000026116,Tmem131,GRCm39
ENSMUSG00000026117,Zap70,GRCm39
ENSMUSG00000026121,Sema4c,GRCm39
ENSMUSG00000026123,Plekhb2,GRCm39
ENSMUSG00000026124,Cfc1,GRCm39
ENSMUSG00000026125,Prss39,GRCm39
ENSMUSG00000026126,Ptpn18,GRCm39
ENSMUSG00000026127,Imp4,GRCm39
ENSMUSG00000026131,Dst,GRCm39
ENSMUSG00000026134,Prim2,GRCm39
ENSMUSG00000026135,Zfp142,GRCm39
ENSMUSG00000026141,Col19a1,GRCm39
ENSMUSG00000026142,Rhbdd1,GRCm39
ENSMUSG00000026147,Col9a1,GRCm39
ENSMUSG00000026149,Tm4sf20,GRCm39
ENSMUSG00000026150,Mff,GRCm39
ENSMUSG00000026153,Fam135a,GRCm39
ENSMUSG00000026154,Sdhaf4,GRCm39
ENSMUSG00000026155,Smap1,GRCm39
ENSMUSG00000026156,B3gat2,GRCm39
ENSMUSG00000026158,Ogfrl1,GRCm39
ENSMUSG00000026159,Agfg1,GRCm39
ENSMUSG00000026162,Nhej1,GRCm39
ENSMUSG00000026163,Sphkap,GRCm39
ENSMUSG00000026166,Ccl20,GRCm39
ENSMUSG00000026167,Wnt10a,GRCm39
ENSMUSG00000026170,Cyp27a1,GRCm39
ENSMUSG00000026171,Rnf25,GRCm39
ENSMUSG00000026172,Bcs1l,GRCm39
ENSMUSG00000026173,Plcd4,GRCm39
ENSMUSG00000026174,Cnot9,GRCm39
ENSMUSG00000026175,Vil1,GRCm39
ENSMUSG00000026176,Ctdsp1,GRCm39
ENSMUSG00000026177,Slc11a1,GRCm39
ENSMUSG00000026179,Pnkd,GRCm39
ENSMUSG00000026180,Cxcr2,GRCm39
ENSMUSG00000026181,Ppm1f,GRCm39
ENSMUSG00000026182,Tnp1,GRCm39
ENSMUSG00000026185,Igfbp5,GRCm39
ENSMUSG00000026187,Xrcc5,GRCm39
ENSMUSG00000026188,Tmem169,GRCm39
ENSMUSG00000026189,Pecr,GRCm39
ENSMUSG00000026192,Atic,GRCm39
ENSMUSG00000026193,Fn1,GRCm39
ENSMUSG00000026196,Bard1,GRCm39
ENSMUSG00000026197,Zfand2b,GRCm39
ENSMUSG00000026198,Abcb6,GRCm39
ENSMUSG00000026199,Ankzf1,GRCm39
ENSMUSG00000026200,Glb1l,GRCm39
ENSMUSG00000026201,Stk16,GRCm39
ENSMUSG00000026202,Tuba4a,GRCm39
ENSMUSG00000026203,Dnajb2,GRCm39
ENSMUSG00000026204,Ptprn,GRCm39
ENSMUSG00000026205,Slc23a3,GRCm39
ENSMUSG00000026207,Speg,GRCm39
ENSMUSG00000026208,Des,GRCm39
ENSMUSG00000026209,Dnpep,GRCm39
ENSMUSG00000026211,Obsl1,GRCm39
ENSMUSG00000026213,Stk11ip,GRCm39
ENSMUSG00000026219,Trip12,GRCm39
ENSMUSG00000026220,Slc16a14,GRCm39
ENSMUSG00000026222,Sp100,GRCm39
ENSMUSG00000026223,Itm2c,GRCm39
ENSMUSG00000026224,4933407L21Rik,GRCm39
ENSMUSG00000026226,Spata3,GRCm39
ENSMUSG00000026227,2810459M11Rik,GRCm39
ENSMUSG00000026228,Htr2b,GRCm39
ENSMUSG00000026229,Psmd1,GRCm39
ENSMUSG00000026234,Ncl,GRCm39
ENSMUSG00000026235,Epha4,GRCm39
ENSMUSG00000026237,Nmur1,GRCm39
ENSMUSG00000026238,Ptma,GRCm39
ENSMUSG00000026239,Pde6d,GRCm39
ENSMUSG00000026240,Cops7b,GRCm39
ENSMUSG00000026241,Nppc,GRCm39
ENSMUSG00000026245,Farsb,GRCm39
ENSMUSG00000026246,Alppl2,GRCm39
ENSMUSG00000026247,Ecel1,GRCm39
ENSMUSG00000026248,Mrpl44,GRCm39
ENSMUSG00000026249,Serpine2,GRCm39
ENSMUSG00000026251,Chrnd,GRCm39
ENSMUSG00000026253,Chrng,GRCm39
ENSMUSG00000026254,Eif4e2,GRCm39
ENSMUSG00000026255,Efhd1,GRCm39
ENSMUSG00000026258,Snorc,GRCm39
ENSMUSG00000026259,Ngef,GRCm39
ENSMUSG00000026260,Ndufa10,GRCm39
ENSMUSG00000026269,Rnpepl1,GRCm39
ENSMUSG00000026270,Capn10,GRCm39
ENSMUSG00000026271,Gpr35,GRCm39
ENSMUSG00000026272,Agxt,GRCm39
ENSMUSG00000026273,Mterf4,GRCm39
ENSMUSG00000026274,Pask,GRCm39
ENSMUSG00000026275,Ppp1r7,GRCm39
ENSMUSG00000026276,Septin2,GRCm39
ENSMUSG00000026277,Stk25,GRCm39
ENSMUSG00000026278,Bok,GRCm39
ENSMUSG00000026279,Thap4,GRCm39
ENSMUSG00000026280,Atg4b,GRCm39
ENSMUSG00000026281,Dtymk,GRCm39
ENSMUSG00000026283,Ing5,GRCm39
ENSMUSG00000026285,Pdcd1,GRCm39
ENSMUSG00000026288,Inpp5d,GRCm39
ENSMUSG00000026289,Atg16l1,GRCm39
ENSMUSG00000026295,Spp2,GRCm39
ENSMUSG00000026301,Iqca,GRCm39
ENSMUSG00000026303,Mlph,GRCm39
ENSMUSG00000026304,Rab17,GRCm39
ENSMUSG00000026305,Lrrfip1,GRCm39
ENSMUSG00000026307,Scly,GRCm39
ENSMUSG00000026308,Klhl30,GRCm39
ENSMUSG00000026309,Ilkap,GRCm39
ENSMUSG00000026311,Asb1,GRCm39
ENSMUSG00000026312,Cdh7,GRCm39
ENSMUSG00000026313,Hdac4,GRCm39
ENSMUSG00000026315,Serpinb8,GRCm39
ENSMUSG00000026317,Cln8,GRCm39
ENSMUSG00000026319,Relch,GRCm39
ENSMUSG00000026321,Tnfrsf11a,GRCm39
ENSMUSG00000026322,Htr4,GRCm39
ENSMUSG00000026327,Serpinb11,GRCm39
ENSMUSG00000026331,Slco6c1,GRCm39
ENSMUSG00000026333,Gin1,GRCm39
ENSMUSG00000026335,Pam,GRCm39
ENSMUSG00000026336,Slco6d1,GRCm39
ENSMUSG00000026339,Ccdc93,GRCm39
ENSMUSG00000026341,Actr3,GRCm39
ENSMUSG00000026342,Slc35f5,GRCm39
ENSMUSG00000026343,Gpr39,GRCm39
ENSMUSG00000026344,Lypd1,GRCm39
ENSMUSG00000026347,Tmem163,GRCm39
ENSMUSG00000026348,Acmsd,GRCm39
ENSMUSG00000026349,Ccnt2,GRCm39
ENSMUSG00000026353,Ubxn4,GRCm39
ENSMUSG00000026354,Lct,GRCm39
ENSMUSG00000026355,Mcm6,GRCm39
ENSMUSG00000026356,Dars,GRCm39
ENSMUSG00000026357,Rgs18,GRCm39
ENSMUSG00000026358,Rgs1,GRCm39
ENSMUSG00000026360,Rgs2,GRCm39
ENSMUSG00000026361,Cdc73,GRCm39
ENSMUSG00000026365,Cfh,GRCm39
ENSMUSG00000026368,F13b,GRCm39
ENSMUSG00000026374,Tsn,GRCm39
ENSMUSG00000026377,Nifk,GRCm39
ENSMUSG00000026380,Tfcp2l1,GRCm39
ENSMUSG00000026383,Epb41l5,GRCm39
ENSMUSG00000026384,Ptpn4,GRCm39
ENSMUSG00000026385,Dbi,GRCm39
ENSMUSG00000026387,Sctr,GRCm39
ENSMUSG00000026388,3110009E18Rik,GRCm39
ENSMUSG00000026389,Steap3,GRCm39
ENSMUSG00000026390,Marco,GRCm39
ENSMUSG00000026393,Nek7,GRCm39
ENSMUSG00000026394,Atp6v1g3,GRCm39
ENSMUSG00000026395,Ptprc,GRCm39
ENSMUSG00000026398,Nr5a2,GRCm39
ENSMUSG00000026399,Cd55,GRCm39
ENSMUSG00000026401,Cd55b,GRCm39
ENSMUSG00000026404,Ddx59,GRCm39
ENSMUSG00000026405,C4bp,GRCm39
ENSMUSG00000026407,Cacna1s,GRCm39
ENSMUSG00000026409,Pfkfb2,GRCm39
ENSMUSG00000026411,Tmem9,GRCm39
ENSMUSG00000026413,Pkp1,GRCm39
ENSMUSG00000026414,Tnnt2,GRCm39
ENSMUSG00000026415,Fcamr,GRCm39
ENSMUSG00000026416,Il20,GRCm39
ENSMUSG00000026417,Pigr,GRCm39
ENSMUSG00000026418,Tnni1,GRCm39
ENSMUSG00000026420,Il24,GRCm39
ENSMUSG00000026421,Csrp1,GRCm39
ENSMUSG00000026424,Gpr37l1,GRCm39
ENSMUSG00000026425,Srgap2,GRCm39
ENSMUSG00000026426,Arl8a,GRCm39
ENSMUSG00000026427,Eif2d,GRCm39
ENSMUSG00000026429,Ube2t,GRCm39
ENSMUSG00000026430,Rassf5,GRCm39
ENSMUSG00000026432,Avpr1b,GRCm39
ENSMUSG00000026433,Rab29,GRCm39
ENSMUSG00000026434,Nucks1,GRCm39
ENSMUSG00000026435,Slc45a3,GRCm39
ENSMUSG00000026436,Elk4,GRCm39
ENSMUSG00000026437,Cdk18,GRCm39
ENSMUSG00000026439,Rbbp5,GRCm39
ENSMUSG00000026442,Nfasc,GRCm39
ENSMUSG00000026443,Lrrn2,GRCm39
ENSMUSG00000026447,Pik3c2b,GRCm39
ENSMUSG00000026450,Chit1,GRCm39
ENSMUSG00000026452,Syt2,GRCm39
ENSMUSG00000026455,Klhl12,GRCm39
ENSMUSG00000026456,Cyb5r1,GRCm39
ENSMUSG00000026457,Adipor1,GRCm39
ENSMUSG00000026458,Ppfia4,GRCm39
ENSMUSG00000026459,Myog,GRCm39
ENSMUSG00000026463,Atp2b4,GRCm39
ENSMUSG00000026466,Tor1aip1,GRCm39
ENSMUSG00000026468,Lhx4,GRCm39
ENSMUSG00000026469,Xpr1,GRCm39
ENSMUSG00000026470,Stx6,GRCm39
ENSMUSG00000026471,Mr1,GRCm39
ENSMUSG00000026473,Glul,GRCm39
ENSMUSG00000026475,Rgs16,GRCm39
ENSMUSG00000026478,Lamc1,GRCm39
ENSMUSG00000026479,Lamc2,GRCm39
ENSMUSG00000026480,Ncf2,GRCm39
ENSMUSG00000026482,Rgl1,GRCm39
ENSMUSG00000026483,Niban1,GRCm39
ENSMUSG00000026484,Rnf2,GRCm39
ENSMUSG00000026489,Coq8a,GRCm39
ENSMUSG00000026490,Cdc42bpa,GRCm39
ENSMUSG00000026491,Ahctf1,GRCm39
ENSMUSG00000026492,Tfb2m,GRCm39
ENSMUSG00000026494,Kif26b,GRCm39
